x,y,x-displacement,y-displacement
57.9507,10.6002,-0.0041154705882353,-0.008914962076470589
58.2694,10.6002,-0.004242170588235301,-0.009493262076470587
58.5882,10.6002,-0.004579670588235298,-0.009902562076470589
58.907,10.6002,-0.004930370588235301,-0.009961562076470589
59.2257,10.6002,-0.005141270588235301,-0.009534762076470589
59.5445,10.6002,-0.0051570705882353005,-0.008631162076470588
59.8632,10.6002,-0.0049982705882353,-0.007430462076470587
60.182,10.6002,-0.004711270588235301,-0.006214532076470589
60.5008,10.6002,-0.0043457705882352995,-0.005250982076470588
60.8195,10.6002,-0.003948570588235299,-0.004709512076470589
61.1383,10.6002,-0.003606870588235299,-0.004555292076470589
61.457,10.6002,-0.003286970588235301,-0.004659182076470588
61.7758,10.6002,-0.002989570588235301,-0.004871262076470588
62.0946,10.6002,-0.0020405705882352992,-0.006165152076470589
-30.3456,10.2814,-0.0102882705882353,-0.006254402076470588
-30.0269,10.2814,-0.010196270588235301,-0.0064978920764705884
-29.7081,10.2814,-0.0100158705882353,-0.006574172076470588
-29.3893,10.2814,-0.009766270588235301,-0.006596692076470588
-29.0706,10.2814,-0.0094590705882353,-0.006574532076470588
-28.7518,10.2814,-0.0091185705882353,-0.006499652076470588
-28.4331,10.2814,-0.0087527705882353,-0.006408892076470588
-28.1143,10.2814,-0.0083386705882353,-0.006372762076470587
-27.7955,10.2814,-0.0078270705882353,-0.006443602076470588
-27.4768,10.2814,-0.007172470588235301,-0.0066178020764705876
-27.158,10.2814,-0.0063688705882352994,-0.006819542076470588
-26.8393,10.2814,-0.005485570588235299,-0.006914112076470589
-26.5205,10.2814,-0.004647870588235299,-0.006767672076470587
-26.2017,10.2814,-0.003952370588235301,-0.006326992076470589
-25.883,10.2814,-0.0034068705882353,-0.005675512076470587
-25.5642,10.2814,-0.0029516705882353007,-0.004992152076470588
-25.2455,10.2814,-0.002500970588235299,-0.004488182076470589
-24.9267,10.2814,-0.0020078705882353026,-0.004328952076470589
-24.6079,10.2814,-0.0012391705882352985,-0.004536782076470588
-24.2892,10.2814,-0.0007521705882352972,-0.005101842076470589
-23.9704,10.2814,-0.00041277058823530055,-0.0057693920764705885
-23.6517,10.2814,2.8529411764698087e-05,-0.006866142076470589
-23.3329,10.2814,5.382941176469702e-05,-0.007226132076470588
-23.0141,10.2814,-8.027058823530109e-05,-0.007430112076470588
-22.6954,10.2814,9.662941176469958e-05,-0.007293192076470589
-22.3766,10.2814,0.000533129411764699,-0.007185412076470589
-22.0579,10.2814,0.000592629411764703,-0.0071367020764705885
-21.7391,10.2814,0.001464429411764702,-0.007471772076470588
32.1312,10.2814,0.016381029411764697,-0.025462662076470587
32.45,10.2814,0.016270929411764702,-0.02589586207647059
32.7687,10.2814,0.0159870294117647,-0.026259562076470587
33.0875,10.2814,0.015599829411764701,-0.02655356207647059
33.4062,10.2814,0.015209629411764701,-0.02682346207647059
33.725,10.2814,0.014875729411764703,-0.02710036207647059
34.0437,10.2814,0.014635329411764701,-0.02737316207647059
34.3625,10.2814,0.014462129411764703,-0.027561562076470588
34.6813,10.2814,0.012780329411764699,-0.02631766207647059
35.0,10.2814,0.0130137294117647,-0.02591916207647059
35.3188,10.2814,0.0134929294117647,-0.025267562076470587
35.6375,10.2814,0.0143433294117647,-0.024392262076470588
35.9563,10.2814,0.015566429411764698,-0.02336216207647059
36.2751,10.2814,0.0170222294117647,-0.022265862076470588
36.5938,10.2814,0.018271429411764697,-0.02130686207647059
36.9126,10.2814,0.0189153294117647,-0.020617162076470588
37.2313,10.2814,0.018736629411764703,-0.020240362076470588
37.5501,10.2814,0.017757429411764697,-0.02010636207647059
37.8689,10.2814,0.016211429411764698,-0.02008546207647059
38.1876,10.2814,0.014454029411764699,-0.020073362076470588
38.5064,10.2814,0.012855729411764702,-0.020066462076470587
38.8251,10.2814,0.011684229411764703,-0.02016296207647059
39.1439,10.2814,0.0113808294117647,-0.018565462076470588
39.4627,10.2814,0.011329029411764703,-0.019057462076470588
39.7814,10.2814,0.011500529411764701,-0.01966896207647059
40.1002,10.2814,0.0116117294117647,-0.02016846207647059
40.4189,10.2814,0.011420029411764697,-0.020297662076470588
40.7377,10.2814,0.010800829411764704,-0.019930762076470588
41.0565,10.2814,0.009769529411764698,-0.019188462076470587
41.3752,10.2814,0.008509429411764698,-0.01838776207647059
41.694,10.2814,0.007287129411764702,-0.01792456207647059
42.0127,10.2814,0.006308229411764697,-0.01807516207647059
42.3315,10.2814,0.005656729411764698,-0.018833262076470587
42.6502,10.2814,0.0053233294117647,-0.019934262076470588
42.969,10.2814,0.005240729411764698,-0.02102196207647059
43.2878,10.2814,0.005316929411764704,-0.021807762076470588
43.6065,10.2814,0.0055048294117647015,-0.02213606207647059
43.9253,10.2814,0.005777129411764698,-0.022008862076470587
44.244,10.2814,0.006052229411764698,-0.021524662076470587
44.5628,10.2814,0.006165929411764699,-0.020783362076470586
44.8816,10.2814,0.005982229411764697,-0.019818662076470588
