x,x_displacement,y_displacement
-8.66998,0.15950301249999999,-0.004127737499999992
-8.35123,0.16633801250000002,-0.005227037499999997
-8.03247,0.17306201249999997,-0.005744637499999997
-7.71371,0.1798330125,-0.005784637499999995
-7.39495,0.1868520125,-0.005537837499999997
-7.07619,0.19410801249999998,-0.0051606374999999954
-6.75743,0.2013010125,-0.0047710374999999985
-6.43867,0.2079230125,-0.004444537499999998
-6.11991,0.2134570125,-0.004205737499999994
-5.80115,0.21762801249999997,-0.004069037499999997
-5.48239,0.2205830125,-0.004019937499999994
-5.16363,0.22288701249999998,-0.0040022374999999985
-4.84487,0.22526901249999998,-0.0038974374999999964
-4.52611,0.2282830125,-0.003616537499999996
-4.20736,0.23211401249999997,-0.003218737499999992
-3.8886,0.23647101249999997,-0.002947437499999997
-3.56984,0.24071201249999996,-0.0031224374999999985
-3.25108,0.24408101249999997,-0.0039056374999999963
-2.93232,0.2460260125,-0.005068337499999992
-2.61356,0.24642301249999998,-0.006012737499999997
-2.2948,0.2456240125,-0.006061237499999997
-1.97604,0.2443660125,-0.004846437499999995
-1.65728,0.24364701249999998,-0.0025374374999999963
-1.33852,0.24442101249999998,-2.7337499999995074e-05
-1.01976,0.2473330125,0.0012462625000000047
-0.701004,0.2525990125,-0.00011643749999999675
-0.382245,0.2597960125,-0.004719037499999995
-0.063486,0.2678760125,-0.011895037499999997
0.255273,0.2755480125,-0.01979123749999999
0.574032,0.2816210125,-0.026045637499999996
0.892792,0.2854060125,-0.029002537499999995
1.21155,0.2868260125,-0.028479837499999994
1.53031,0.2864820125,-0.02579933749999999
1.84907,0.2851050125,-0.022833237499999992
2.16783,0.28299101249999997,-0.020636937499999994
2.48659,0.2800750125,-0.019176637499999996
2.80535,0.27596601249999997,-0.017420437499999997
3.12411,0.2701190125,-0.014298237499999991
3.44287,0.2623610125,-0.00971243749999999
3.76162,0.25304401249999997,-0.004628537499999995
4.08038,0.24291101249999997,-0.0004917374999999918
4.39914,0.23271301249999998,0.001782762500000007
4.7179,0.22319901249999996,0.0023119625000000074
5.03666,0.2150350125,0.001917862500000006
5.35542,0.2087050125,0.001667662500000007
5.67418,0.20461701249999997,0.001849262500000004
5.99294,0.2029670125,0.0020009625000000017
6.3117,0.2033280125,0.0015060625000000022
6.63046,0.2046100125,8.986250000000279e-05
6.94922,0.20547201249999997,-0.0019954374999999955
7.26798,0.20470001249999997,-0.004092737499999992
7.58673,0.20162301249999998,-0.005611437499999997
7.90549,0.19642001250000002,-0.006343937499999994
8.22425,0.1899760125,-0.006513137499999995
8.54301,0.18339201249999998,-0.006503437499999994
8.86177,0.1776010125,-0.006699937499999996
9.18053,0.1731090125,-0.007378437499999994
9.49929,0.1698720125,-0.00857393749999999
9.81805,0.16738101249999998,-0.010074937499999992
10.1368,0.1650570125,-0.011574037499999995
10.4556,0.1625130125,-0.012734937500000001
10.7743,0.15954501250000003,-0.013226437499999993
11.0931,0.1560620125,-0.012829337499999996
11.4118,0.1520770125,-0.011561937499999994
11.7306,0.14764801249999998,-0.009666837499999997
12.0494,0.14285201250000001,-0.007524437499999995
12.3681,0.13777501250000002,-0.0055651374999999975
12.6869,0.13255201249999998,-0.004147337499999994
13.0056,0.1274040125,-0.003480037499999998
13.3244,0.12254801250000001,-0.003636537499999995
13.6432,0.1181260125,-0.004530437499999998
13.9619,0.11416701250000001,-0.005908137499999994
14.2807,0.11056801249999999,-0.007422837499999994
14.5994,0.1071320125,-0.008760137500000001
14.9182,0.10368301249999999,-0.009714137499999997
15.237,0.10015201250000001,-0.010168437499999988
15.5557,0.09657001250000001,-0.010098937500000002
15.8745,0.09301501250000001,-0.009572237499999997
16.1932,0.08957701250000001,-0.008717337499999991
16.512,0.08635901250000001,-0.007698837499999993
16.8308,0.08345201249999999,-0.006718637499999992
17.1495,0.08089501249999999,-0.005990737499999996
17.4683,0.0786570125,-0.005667237499999998
17.787,0.0766210125,-0.005769737499999997
18.1058,0.0746260125,-0.006165737499999997
18.4245,0.0725200125,-0.006602937499999996
18.7433,0.0702100125,-0.006820237499999993
19.0621,0.0677010125,-0.006689637499999998
19.3808,0.0650850125,-0.006271037499999993
19.6996,0.0624510125,-0.005730837499999995
20.0183,0.05983501250000001,-0.005231437499999998
20.3371,0.057197012500000005,-0.0048538374999999925
20.6559,0.0544450125,-0.004552037499999995
20.9746,0.051524012499999994,-0.004186537499999997
21.2934,0.04847051250000001,-0.0036543374999999934
21.6121,0.045419412500000006,-0.0029930374999999967
21.9309,0.042542512500000004,-0.002367137499999998
22.2497,0.0399889125,-0.0019765374999999932
22.5684,0.0378460125,-0.0019488374999999947
22.8872,0.0361265125,-0.0022620374999999943
23.2059,0.0348038125,-0.002772637499999994
23.5247,0.0338327125,-0.003322837499999995
23.8435,0.0331421125,-0.003807137499999995
24.1622,0.032634712499999996,-0.004172537499999997
24.481,0.0321701125,-0.004396137499999994
24.7997,0.0315566125,-0.004445837499999994
25.1185,0.030596112499999994,-0.004228537499999997
25.4372,0.029155112499999997,-0.0035984374999999957
25.756,0.027201512499999997,-0.0024232374999999945
26.0748,0.024792112500000005,-0.0006999374999999974
26.3935,0.022084712500000006,0.0013557625000000031
26.7123,0.019277012499999996,0.003352862500000005
27.031,0.016522012500000002,0.004894462500000002
27.3498,0.0138608125,0.005734962500000003
27.6686,0.011215912500000001,0.005866062500000005
27.9873,0.008444112500000003,0.005494962500000006
28.3061,0.0054296125,0.004918762500000007
28.6248,0.0022024125000000006,0.004350562500000002
28.9436,-0.0010255875000000012,0.003826862500000007
29.2624,-0.003971587499999998,0.0032222625000000032
29.5811,-0.006383287500000001,0.002377062500000006
29.8999,-0.008136287499999999,0.001219762500000006
30.2186,-0.0092704875,-0.00014863749999999287
30.5374,-0.0099552875,-0.0014840374999999933
30.8562,-0.0103722875,-0.0025310374999999927
31.1749,-0.010622087500000002,-0.0031439374999999922
31.4937,-0.010737187500000002,-0.0033315374999999953
31.8124,-0.010726687499999998,-0.003226037499999994
32.1312,-0.010620887500000002,-0.002994737499999997
32.45,-0.010489487499999998,-0.0027751374999999967
32.7687,-0.0104238875,-0.0026181374999999923
33.0875,-0.010488387500000002,-0.0024957374999999976
33.4062,-0.010689287499999998,-0.002346037499999995
33.725,-0.010999487500000002,-0.0021075374999999924
34.0437,-0.011394387499999999,-0.001743637499999992
34.3625,-0.011870087500000001,-0.0012691374999999963
34.6813,-0.012436087499999998,-0.0007471374999999947
35.0,-0.013101387499999999,-0.00026143749999999605
35.3188,-0.013858787499999997,0.00011396250000000191
35.6375,-0.014669287500000003,0.0003271625000000056
35.9563,-0.015469187500000002,0.00033956250000000826
36.2751,-0.0161956875,0.0001187625000000081
36.5938,-0.016787187500000002,-0.0003554374999999929
36.9126,-0.0171866875,-0.0010759374999999918
37.2313,-0.0173630875,-0.0019962374999999977
37.5501,-0.0173331875,-0.003031237499999992
37.8689,-0.0171451875,-0.004068437499999994
38.1876,-0.0168396875,-0.0049820374999999945
38.5064,-0.016443187499999998,-0.005660637499999996
38.8251,-0.015983187500000003,-0.006047737499999997
39.1439,-0.015489087499999998,-0.006163137499999992
39.4627,-0.015008187499999999,-0.006074537499999998
39.7814,-0.014611087500000002,-0.0058487374999999925
40.1002,-0.014362887499999998,-0.005518037499999996
40.4189,-0.0142794875,-0.005079037499999994
40.7377,-0.0143185875,-0.004520637499999994
41.0565,-0.014406587499999998,-0.003870437499999997
41.3752,-0.014468387499999999,-0.003217837499999994
41.694,-0.014464187500000003,-0.002686137499999998
42.0127,-0.014417187499999998,-0.0023787374999999986
42.3315,-0.014394687500000003,-0.0023306374999999963
42.6502,-0.014447387499999999,-0.0024744374999999957
42.969,-0.0145680875,-0.0026563374999999945
43.2878,-0.014703787500000003,-0.002716137499999993
43.6065,-0.0147946875,-0.0025713374999999927
43.9253,-0.014805887499999996,-0.002240137499999996
44.244,-0.014749487499999998,-0.001804237499999993
44.5628,-0.014680587500000002,-0.0013615374999999957
44.8816,-0.014662987500000002,-0.000995937499999995
45.2003,-0.014726987499999997,-0.0007633374999999956
45.5191,-0.0148559875,-0.0006952374999999941
45.8378,-0.015005687500000003,-0.0008035374999999928
46.1566,-0.015131187499999997,-0.0010810374999999928
46.4754,-0.015205687500000002,-0.0014997374999999938
46.7941,-0.015238587499999998,-0.0020185374999999936
47.1129,-0.015260787499999998,-0.002603537499999996
47.4316,-0.015286487500000001,-0.0032363374999999986
47.7504,-0.015299387499999997,-0.0039011374999999918
48.0692,-0.015265987500000001,-0.0045712374999999986
48.3879,-0.015156587499999999,-0.005194737499999998
48.7067,-0.014963487499999997,-0.0056893374999999954
49.0254,-0.014713287499999998,-0.005961037499999995
49.3442,-0.014461787499999997,-0.005954537499999996
49.6629,-0.0142758875,-0.005686837499999993
49.9817,-0.014219187500000001,-0.005235537499999998
50.3005,-0.014345187500000002,-0.004705037499999995
50.6192,-0.014666087500000001,-0.004203437499999997
50.938,-0.015133987500000001,-0.003837237499999993
51.2567,-0.015657887500000002,-0.0037007374999999954
51.5755,-0.016129187500000003,-0.003846237499999995
51.8943,-0.016449187499999997,-0.004260037499999994
52.213,-0.0165742875,-0.004863537499999994
52.5318,-0.016541787500000002,-0.005534237499999997
52.8505,-0.016448487499999997,-0.006151637499999994
53.1693,-0.016378987499999997,-0.006646137499999996
53.4881,-0.0163635875,-0.0070100374999999965
53.8068,-0.016372887500000002,-0.007267537499999997
54.1256,-0.016331687499999997,-0.007438037499999994
54.4443,-0.016167287500000002,-0.0075104374999999945
54.7631,-0.0158655875,-0.007442937499999996
55.0819,-0.015474787499999997,-0.007206337499999993
55.4006,-0.0150653875,-0.006837137499999993
55.7194,-0.014697787499999997,-0.006433537499999996
56.0381,-0.014423587500000001,-0.006104637499999996
56.3569,-0.014283987499999998,-0.005921537499999997
56.6757,-0.014295087499999998,-0.005887637499999994
56.9944,-0.014455587499999999,-0.0059425374999999975
57.3132,-0.014744287500000001,-0.006005437499999995
57.6319,-0.015101687500000002,-0.006017337499999997
57.9507,-0.015438587500000003,-0.005956237499999996
58.2694,-0.0156879875,-0.005846937499999996
58.5882,-0.015846387500000003,-0.005759237499999993
58.907,-0.0159724875,-0.005770037499999998
59.2257,-0.016152587500000003,-0.005921537499999997
59.5445,-0.016453087499999998,-0.006210437499999992
59.8632,-0.0168662875,-0.006592037499999995
60.182,-0.0173030875,-0.006988737499999995
60.5008,-0.0176382875,-0.007324337499999993
60.8195,-0.0178313875,-0.007545037499999997
61.1383,-0.0178690875,-0.007660737499999994
61.457,-0.0177918875,-0.007695537499999995
61.7758,-0.0176572875,-0.007683237499999995
