x,x_displacement,y_displacement
55.7194,-0.025119060000000002,-0.011711025000000014
56.0381,-0.02515873,-0.011016725000000019
56.3569,-0.02533535,-0.010373025000000008
56.6757,-0.025558630000000002,-0.009837125000000016
56.9944,-0.02574053,-0.009466025000000017
57.3132,-0.02582922,-0.009288925000000017
57.6319,-0.025805790000000002,-0.009300525000000018
57.9507,-0.02567386,-0.009465725000000008
58.2694,-0.0254763,-0.00973992500000001
58.5882,-0.025305110000000002,-0.010089125000000018
58.907,-0.0252834,-0.010471825000000018
59.2257,-0.02553068,-0.01081032500000001
59.5445,-0.02612407,-0.01100612500000002
59.8632,-0.027064110000000002,-0.01098312500000001
60.182,-0.028266760000000002,-0.010725225000000019
60.5008,-0.02959394,-0.010294725000000018
60.8195,-0.030898380000000003,-0.009796325000000008
61.1383,-0.03194227,-0.009381025000000015
61.457,-0.03274715,-0.00907872500000001
61.7758,-0.033325850000000004,-0.008893525000000013
62.0946,-0.03373195,-0.008798925000000013
