"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         336,       -8.68582449,      -6.732267399,      -7.061527432,      -2.713274817
          0,           0,         337,      -8.700499211,      -6.739649654,      -7.075914443,      -2.727959796
          0,           0,         338,      -8.717071174,      -6.747081662,      -7.092469815,      -2.744542933
          0,           0,         339,      -8.735578918,      -6.754565854,      -7.111228204,       -2.76306303
          0,           0,         340,      -8.756070002,       -6.76214815,       -7.13224945,      -2.783567994
          0,           0,         341,      -8.778561883,      -6.769858321,      -7.155629879,      -2.806075483
          0,           0,         342,      -8.803085622,      -6.777800641,      -7.181470314,       -2.83061693
          0,           0,         343,      -8.829611541,      -6.786013619,      -7.209848729,      -2.857162846
          0,           0,         344,       -8.85807461,      -6.794534926,      -7.240802398,      -2.885648199
          0,           0,         345,      -8.888362719,       -6.80347181,      -7.274340618,      -2.915961374
          0,           0,         346,      -8.920290524,      -6.812887166,      -7.310430021,      -2.947917229
          0,           0,         347,       -8.95352545,      -6.822776959,      -7.348962498,      -2.981182603
          0,           0,         348,      -8.987612294,      -6.833225966,      -7.389676928,      -3.015301977
          0,           0,         349,      -9.021823355,      -6.844238011,      -7.432049163,      -3.049546156
          0,           0,         350,      -9.055140415,      -6.855806707,      -7.475137807,      -3.082894291
          0,           0,         351,      -9.156375912,        -6.9236784,      -7.485943848,      -3.184942432
          0,           0,         352,      -9.160981806,      -6.898397401,      -7.644180525,      -3.189201589
          0,           0,         353,      -9.237310731,       -6.95181359,      -7.620983439,      -3.266374971
          0,           0,         354,       -9.20236837,      -6.916885244,      -7.693915815,      -3.230672482
          0,           0,         355,      -9.268828088,      -6.965612149,      -7.634494029,      -3.297941858
          0,           0,         356,      -9.223489198,      -6.938396927,       -7.69781723,      -3.251769369
          0,           0,         357,      -9.280898498,      -6.987040649,      -7.641764504,      -3.309884959
          0,           0,         358,      -9.227716402,      -6.962048912,      -7.711170929,      -3.255894352
          0,           0,         359,      -9.266249017,      -7.010270851,      -7.627199825,      -3.294903209
          0,           0,         360,        -9.2161647,       -6.98549255,      -7.705987328,      -3.244184508
          0,           0,         361,      -9.235841036,      -7.033642597,      -7.591197951,       -3.26413067
          0,           0,         362,      -9.196733554,      -7.009009525,      -7.687228241,      -3.224599479
          0,           0,         363,       -9.20206325,      -7.057556336,      -7.551823873,      -3.230066582
          0,           0,         364,      -9.175615768,      -7.032226041,      -7.665445254,      -3.203360454
          0,           0,         365,      -9.170946082,       -7.08141733,      -7.516568112,      -3.198750053
          0,           0,         366,      -9.156222232,      -7.054428828,      -7.645220402,      -3.183880605
          0,           0,         367,      -9.085776102,      -7.041554491,      -7.509972031,      -3.113231422
          0,           0,         368,      -9.063928277,      -7.042482366,       -7.46049297,       -3.09133327
          0,           0,         369,      -9.058425623,       -7.05894058,      -7.438914634,      -3.085816957
          0,           0,         370,      -9.062814497,      -7.078077535,      -7.445381808,      -3.090211462
          0,           0,         371,      -9.064747494,      -7.092149993,      -7.450846736,      -3.092149661
          0,           0,         372,      -9.065026244,      -7.101697083,       -7.45148175,      -3.092431905
          0,           0,         373,      -9.065289207,       -7.11004593,      -7.449033205,      -3.092697097
          0,           0,         374,      -9.067624359,      -7.118888948,      -7.448350805,      -3.095035532
          0,           0,         375,      -9.072543522,       -7.12795961,      -7.451132331,      -3.099959855
          0,           0,         376,      -9.079926899,      -7.136498288,      -7.457287264,      -3.107350276
          0,           0,         377,      -9.089439047,      -7.144290733,      -7.466020076,      -3.116870817
          0,           0,         378,      -9.100898469,        -7.1516502,       -7.47687066,      -3.128339544
          0,           0,         379,      -9.114243977,      -7.158933678,       -7.48975941,      -3.141695086
          0,           0,         380,      -9.129468172,      -7.166284456,      -7.504765507,      -3.156930087
          0,           0,         381,      -9.146615359,      -7.173750628,      -7.521952902,       -3.17408917
          0,           0,         382,      -9.165673053,      -7.181235755,      -7.541357111,      -3.193159843
          0,           0,         383,      -9.186725512,      -7.188858175,      -7.563037273,      -3.214226811
          0,           0,         384,      -9.209797252,       -7.19664805,      -7.587090584,      -3.237314853
          0,           0,         385,      -9.234887985,      -7.204675422,       -7.61362173,      -3.262424032
          0,           0,         386,      -9.261943237,      -7.212973106,      -7.642706305,      -3.289500036
          0,           0,         387,      -9.290926244,      -7.221646559,      -7.674378883,      -3.318506409
          0,           0,         388,      -9.321740896,      -7.230786934,      -7.708636092,      -3.349347338
          0,           0,         389,      -9.354032621,      -7.240309953,      -7.745424742,      -3.381667886
          0,           0,         390,      -9.387569117,      -7.250379356,      -7.784594952,      -3.415235796
          0,           0,         391,      -9.421769025,      -7.260989885,      -7.825836195,      -3.449468876
          0,           0,         392,      -9.455842861,       -7.27216389,      -7.868518356,      -3.483575966
          0,           0,         393,      -9.488722164,      -7.283918168,      -7.911563769,      -3.516485825
          0,           0,         394,       -9.59117137,      -7.351610779,      -7.922379488,      -3.619775642
          0,           0,         395,      -9.592982606,      -7.326769834,      -8.076245067,      -3.621215526
          0,           0,         396,      -9.670178659,      -7.380150695,      -8.054442343,       -3.69927662
          0,           0,         397,      -9.632328639,      -7.345827535,      -8.124119766,      -3.660638372
          0,           0,         398,      -9.698116758,      -7.394498688,      -8.064509777,      -3.727231234
          0,           0,         399,      -9.650581522,      -7.367602802,      -8.126148383,      -3.678853037
          0,           0,         400,      -9.705097182,      -7.416064149,      -8.066118834,      -3.734039813
          0,           0,         401,       -9.65183603,      -7.391340591,      -8.136052412,      -3.679993576
          0,           0,         402,      -9.686907868,      -7.439453686,      -8.047152336,      -3.715502795
          0,           0,         403,      -9.638256538,      -7.414740737,      -8.128527773,      -3.666253032
          0,           0,         404,       -9.65511441,      -7.462900173,      -8.009791211,      -3.683353553
          0,           0,         405,      -9.618169752,       -7.43823767,       -8.10881107,       -3.64601653
          0,           0,         406,      -9.621285907,      -7.486734614,       -7.97058168,      -3.649252808
          0,           0,         407,      -9.596950649,      -7.461208772,      -8.086816276,      -3.624681189
          0,           0,         408,      -9.590881273,      -7.510469591,      -7.936144291,      -3.618661342
          0,           0,         409,      -9.578072852,      -7.483186531,      -8.066901822,      -3.605722175
          0,           0,         410,      -9.507752208,      -7.469547819,      -7.930742742,      -3.535203824
          0,           0,         411,       -9.48660964,      -7.470394227,      -7.881726907,      -3.514013749
          0,           0,         412,      -9.481778282,      -7.486858633,      -7.861012064,      -3.509169567
          0,           0,         413,      -9.486909768,      -7.506017756,      -7.868415266,      -3.514307789
          0,           0,         414,      -9.489479996,      -7.519927628,      -7.874733478,      -3.516884017
          0,           0,         415,      -9.490316634,      -7.529220772,      -7.876062552,      -3.517724696
          0,           0,         416,      -9.491099796,      -7.537323658,      -7.874221326,      -3.518510502
          0,           0,         417,      -9.493970828,      -7.545987104,      -7.874138923,       -3.52138516
          0,           0,         418,      -9.499436283,      -7.554902414,      -7.877545571,      -3.526856045
          0,           0,         419,      -9.507380953,      -7.563312543,      -7.884342366,      -3.534807987
          0,           0,         420,      -9.517457296,      -7.570994794,      -7.893717618,      -3.544892917
          0,           0,         421,      -9.529488532,      -7.578291028,      -7.905208709,      -3.556933697
          0,           0,         422,      -9.543405258,      -7.585543269,      -7.918737941,      -3.570860741
          0,           0,         423,      -9.559215326,      -7.592908319,      -7.934398598,      -3.586681938
          0,           0,         424,       -9.57692302,      -7.600367673,      -7.952248613,      -3.604401724
          0,           0,         425,      -9.596593021,      -7.607958915,       -7.97232817,      -3.624085098
          0,           0,         426,       -9.61822981,      -7.615664557,      -7.994700146,      -3.645736848
          0,           0,         427,      -9.641911884,      -7.623620018,      -8.019459318,      -3.669435903
          0,           0,         428,       -9.66750001,      -7.631693397,      -8.046709656,      -3.695042922
          0,           0,         429,      -9.695155954,      -7.640210561,      -8.076530005,      -3.722720426
          0,           0,         430,      -9.724708526,      -7.649103472,      -8.108947806,      -3.752297233
          0,           0,         431,      -9.755890323,       -7.65832091,      -8.143953413,      -3.783505787
          0,           0,         432,        -9.7887603,      -7.668213297,      -8.181460023,      -3.816405879
          0,           0,         433,      -9.822464283,      -7.678412268,      -8.221276116,      -3.850141658
          0,           0,         434,      -9.856775834,      -7.689263864,      -8.263004779,      -3.884486649
          0,           0,         435,      -9.890581775,      -7.700596306,      -8.305906016,       -3.91832511
          0,           0,         436,      -9.989612507,      -7.768795479,      -8.316420268,      -4.018124478
          0,           0,         437,      -9.998916462,      -7.742796693,      -8.481440409,      -4.027122417
          0,           0,         438,      -10.07319044,      -7.796323998,      -8.455814636,      -4.102203623
          0,           0,         439,      -10.04287152,      -7.760315481,      -8.533813262,      -4.071172667
          0,           0,         440,      -10.10923727,      -7.808935425,       -8.47433675,      -4.138342021
          0,           0,         441,      -10.06897003,      -7.781532282,      -8.540701048,      -4.097272266
          0,           0,         442,       -10.1297324,      -7.830038358,      -8.490802733,      -4.158786787
          0,           0,         443,      -10.07861353,      -7.805126079,      -8.559805315,      -4.106837014
          0,           0,         444,      -10.12222981,      -7.853240736,      -8.484303525,       -4.15099443
          0,           0,         445,      -10.07026012,      -7.828389499,      -8.558940038,       -4.09832981
          0,           0,         446,      -10.09433008,      -7.876229981,      -8.451337853,      -4.122717374
          0,           0,         447,      -10.05208113,      -7.851746133,       -8.54218956,      -4.079988889
          0,           0,         448,      -10.06137848,      -7.900342187,      -8.412097367,       -4.08945738
          0,           0,         449,      -10.03112211,      -7.875076778,      -8.521019069,      -4.058899268
          0,           0,         450,        -10.029403,      -7.924427749,      -8.375639409,      -4.057260159
          0,           0,         451,      -10.01137643,      -7.897864429,      -8.500435139,      -4.039059476
          0,           0,         452,      -9.940615474,      -7.885609611,       -8.36710146,      -3.968083135
          0,           0,         453,      -9.917821754,      -7.887004448,      -8.316535448,       -3.94523439
          0,           0,         454,      -9.911161016,      -7.903298432,      -8.293678892,      -3.938556936
          0,           0,         455,      -9.914247253,       -7.92223296,      -8.298523547,      -3.941646772
          0,           0,         456,      -9.915075327,       -7.93641245,      -8.302610497,      -3.942478745
          0,           0,         457,      -9.914570807,      -7.946615357,      -8.302122517,      -3.941977214
          0,           0,         458,      -9.913869474,      -7.955211755,      -8.298691896,      -3.941277314
          0,           0,         459,      -9.915350316,      -7.964430842,      -8.297010022,      -3.942760862
          0,           0,         460,      -9.919342763,      -7.973726886,      -8.298742282,      -3.946757881
          0,           0,         461,      -9.925795922,        -7.9824776,      -8.303827511,      -3.953217495
          0,           0,         462,      -9.934372082,      -7.990455636,      -8.311499245,      -3.961801458
          0,           0,         463,      -9.944875807,      -7.997934111,      -8.321297011,      -3.972313849
          0,           0,         464,      -9.957282014,      -8.005323618,      -8.333130228,      -3.984729448
          0,           0,         465,      -9.971563562,        -8.0127281,      -8.347069182,      -3.999021112
          0,           0,         466,      -9.987728071,      -8.020126937,      -8.363172829,      -4.015196535
          0,           0,         467,      -10.00582333,      -8.027552477,      -8.381469484,      -4.033303854
          0,           0,         468,      -10.02591293,      -8.035067348,      -8.402025146,      -4.053406998
          0,           0,         469,      -10.04798526,      -8.042664946,      -8.424928546,      -4.075494484
          0,           0,         470,      -10.07206757,      -8.050432626,      -8.450276904,      -4.099593851
          0,           0,         471,      -10.09838722,      -8.058758928,      -8.478155823,      -4.125933433
          0,           0,         472,      -10.12633708,      -8.067020172,      -8.508602678,      -4.153905042
          0,           0,         473,      -10.15614312,      -8.075695164,      -8.541619082,      -4.183735235
          0,           0,         474,      -10.18799335,      -8.085178375,      -8.577212382,      -4.215613406
          0,           0,         475,      -10.22136318,      -8.095244662,      -8.615282703,      -4.249014776
          0,           0,         476,      -10.25493449,      -8.105244627,      -8.655602248,      -4.282617585
          0,           0,         477,      -10.28904843,       -8.11604079,      -8.697689653,      -4.316764248
          0,           0,         478,      -10.32254956,      -8.127450353,      -8.740708217,      -4.350296777
          0,           0,         479,      -10.42239518,      -8.195225938,        -8.7514782,      -4.450930898
          0,           0,         480,      -10.42948755,      -8.169792883,      -8.912774199,      -4.457697598
          0,           0,         481,      -10.50607735,      -8.223728281,      -8.889037647,      -4.535125307
          0,           0,         482,      -10.47198472,      -8.187923963,      -8.963752828,      -4.500285304
          0,           0,         483,      -10.53875218,      -8.236661688,      -8.904848236,      -4.567860348
          0,           0,         484,      -10.49514474,      -8.209248048,      -8.968995499,      -4.523429966
          0,           0,         485,      -10.55439184,      -8.257865538,      -8.915955637,      -4.583403283
          0,           0,         486,      -10.50194527,      -8.232973677,      -8.984725064,      -4.530138953
          0,           0,         487,      -10.54326369,      -8.281342316,      -8.904602405,      -4.571964112
          0,           0,         488,      -10.49121737,      -8.256106795,      -8.981312897,      -4.519251976
          0,           0,         489,      -10.51388629,      -8.304666333,      -8.869715594,      -4.542215609
          0,           0,         490,      -10.47348624,      -8.280295099,      -8.963343491,      -4.501369359
          0,           0,         491,      -10.47959471,       -8.32821999,      -8.830228078,      -4.507624101
          0,           0,         492,       -10.4515799,      -8.303044023,      -8.941734466,      -4.479333643
          0,           0,         493,       -10.4483556,      -8.352385892,      -8.794372646,      -4.476177509
          0,           0,         494,       -10.4324619,       -8.32591514,      -8.921306495,      -4.460127663
          0,           0,         495,       -10.3616836,      -8.313050162,      -8.786909775,      -4.389141584
          0,           0,         496,      -10.33922194,      -8.314002676,      -8.736774192,      -4.366627626
          0,           0,         497,      -10.33330914,      -8.330442124,      -8.714740285,      -4.360699651
          0,           0,         498,      -10.33719568,      -8.349561716,      -8.720501109,      -4.364591125
          0,           0,         499,      -10.33872096,      -8.363797273,      -8.725416544,      -4.366121333
          0,           0,         500,      -10.33859611,      -8.373554281,      -8.725595737,      -4.365999782
          0,           0,         501,      -10.33849479,      -8.382132265,      -8.722745077,      -4.365900639
          0,           0,         502,      -10.34048734,      -8.391203983,       -8.72163139,      -4.367896456
          0,           0,         503,      -10.34497106,      -8.400288646,      -8.723953036,      -4.372385129
          0,           0,         504,      -10.35196442,      -8.408901768,      -8.729645951,      -4.379385351
          0,           0,         505,      -10.36108537,      -8.416749073,       -8.73793209,      -4.388514458
          0,           0,         506,      -10.37210809,      -8.424106423,      -8.748339147,      -4.399546231
          0,           0,         507,      -10.38510352,      -8.431528417,      -8.760768458,      -4.412551648
          0,           0,         508,      -10.39983396,      -8.438738068,      -8.775321038,      -4.427292493
          0,           0,         509,      -10.41639631,      -8.445902273,      -8.792037853,      -4.443865855
          0,           0,         510,      -10.43545187,      -8.454020255,      -8.810945845,      -4.462934909
          0,           0,         511,      -10.45542743,      -8.460539335,      -8.832151308,      -4.482923182
          0,           0,         512,      -10.47882877,      -8.469317728,      -8.855699771,      -4.506341982
          0,           0,         513,      -10.50317939,      -8.476782488,      -8.881743866,      -4.530710146
          0,           0,         514,      -10.52967319,      -8.484767844,      -8.910311995,      -4.557223509
          0,           0,         515,      -10.55914414,      -8.494316865,      -8.941466282,      -4.586719811
          0,           0,         516,      -10.58812116,      -8.501814123,      -8.975188167,      -4.615718745
          0,           0,         517,      -10.62062284,      -8.511707597,       -9.01141291,      -4.648249264
          0,           0,         518,      -10.65381277,      -8.521516706,      -9.050136787,      -4.681469525
          0,           0,         519,      -10.68945456,       -8.53312521,      -9.091022165,      -4.717149943
          0,           0,         520,      -10.72263797,      -8.543484108,      -9.133528671,      -4.750365003
          0,           0,         521,      -10.75475379,      -8.554461375,      -9.176568753,      -4.782507588
          0,           0,         522,      -10.85717021,      -8.622784562,      -9.187360834,      -4.885746642
          0,           0,         523,      -10.86376582,      -8.598854575,      -9.344412182,       -4.89200586
          0,           0,         524,      -10.93521293,      -8.650119261,      -9.321532161,      -4.964264896
          0,           0,         525,      -10.90261212,      -8.616540454,      -9.393578454,      -4.930922596
          0,           0,         526,      -10.96900488,      -8.665329459,      -9.334030406,      -4.998129933
          0,           0,         527,      -10.92180205,      -8.637688707,        -9.3969685,       -4.95007953
          0,           0,         528,      -10.97754303,       -8.68594676,      -9.339786157,      -5.006507296
          0,           0,         529,      -10.92519582,      -8.661232374,      -9.409422396,      -4.953365666
          0,           0,         530,      -10.96405665,      -8.710040358,      -9.324139377,       -4.99270251
          0,           0,         531,      -10.91225338,      -8.684162868,      -9.403670018,      -4.940262051
          0,           0,         532,      -10.93253118,      -8.733013716,      -9.287819896,      -4.960808567
          0,           0,         533,      -10.89201199,      -8.707037856,      -9.384691124,      -4.919864824
          0,           0,         534,      -10.89906038,      -8.757052747,      -9.248474828,      -4.927055545
          0,           0,         535,       -10.8743153,      -8.732631755,      -9.362848137,      -4.902062254
          0,           0,         536,      -10.86742535,      -8.780381991,      -9.213447484,      -4.895222564
          0,           0,         537,      -10.85464491,      -8.754727752,      -9.342673918,      -4.882305581
          0,           0,         538,      -10.78290633,      -8.740376031,      -9.207111405,      -4.810361269
          0,           0,         539,      -10.76124311,      -8.741186063,      -9.157775061,      -4.788647732
          0,           0,         540,      -10.75637973,      -8.758249874,      -9.136442906,      -4.783771183
          0,           0,         541,      -10.76076377,      -8.777069356,       -9.14317269,      -4.788160912
          0,           0,         542,      -10.76252152,      -8.790462201,      -9.148854707,      -4.789923432
          0,           0,         543,      -10.76341066,      -8.800703712,      -9.149670023,      -4.790817146
          0,           0,         544,      -10.76381239,      -8.808998817,      -9.147381112,      -4.791221412
          0,           0,         545,       -10.7663055,      -8.817839127,      -9.146855253,       -4.79371791
          0,           0,         546,      -10.77125556,      -8.826620793,      -9.149800756,      -4.798672736
          0,           0,         547,      -10.77882765,      -8.835166471,       -9.15613457,      -4.806251925
          0,           0,         548,      -10.78854889,      -8.842995555,        -9.1650452,       -4.81598161
          0,           0,         549,      -10.80022605,      -8.850491156,      -9.176086444,      -4.827668655
          0,           0,         550,      -10.81361254,      -8.857659144,      -9.189143158,      -4.841065315
          0,           0,         551,      -10.82871589,      -8.864626503,      -9.204293132,      -4.856178936
          0,           0,         552,      -10.84650045,      -8.873041405,       -9.22161459,      -4.873976728
          0,           0,         553,      -10.86447246,      -8.878703229,      -9.241162714,      -4.891958983
          0,           0,         554,      -10.88560214,       -8.88631858,      -9.262899994,      -4.913102302
          0,           0,         555,      -10.90949616,      -8.895062495,      -9.287144696,      -4.937014014
          0,           0,         556,      -10.93512307,      -8.903586246,      -9.313909433,      -4.962661119
          0,           0,         557,      -10.96311565,      -8.912804481,      -9.343247209,      -4.990677995
          0,           0,         558,      -10.98955876,      -8.918562685,      -9.375226102,      -5.017137808
          0,           0,         559,      -11.02256746,       -8.92999595,      -9.409548082,      -5.050177614
          0,           0,         560,      -11.05465104,      -8.939347153,      -9.446465548,      -5.082291116
          0,           0,         561,      -11.08591737,      -8.947575054,       -9.48565238,      -5.113581049
          0,           0,         562,      -11.12056049,      -8.958515064,      -9.527125587,      -5.148256123
          0,           0,         563,      -11.15809854,      -8.972062419,      -9.569992007,      -5.185839909
          0,           0,         564,      -11.18957641,      -8.983167346,      -9.612884978,      -5.217347831
          0,           0,         565,      -11.28835549,      -9.048836578,      -9.623631869,      -5.316947686
          0,           0,         566,      -11.29635419,      -9.027463505,      -9.776123016,      -5.324616294
          0,           0,         567,      -11.36698233,      -9.078181851,      -9.754221812,      -5.396063226
          0,           0,         568,      -11.33388632,      -9.046190706,      -9.823024505,       -5.36221819
          0,           0,         569,      -11.39453347,      -9.093085509,      -9.763050162,      -5.423629331
          0,           0,         570,      -11.34267074,      -9.064471605,      -9.824390756,      -5.370908262
          0,           0,         571,      -11.40848434,      -9.117967394,      -9.762907747,      -5.437475532
          0,           0,         572,      -11.34868506,      -9.090685891,       -9.83333481,      -5.376845485
          0,           0,         573,      -11.38333351,      -9.139164982,      -9.742881683,      -5.411920128
          0,           0,         574,      -11.32987037,      -9.111277758,      -9.825256936,      -5.357843367
          0,           0,         575,      -11.34794588,      -9.159978402,      -9.705749809,      -5.376155186
          0,           0,         576,      -11.31474158,      -9.137056542,      -9.805608917,      -5.342583958
          0,           0,         577,      -11.31825579,      -9.186213557,      -9.667067874,      -5.346218486
          0,           0,         578,       -11.2929243,      -9.159328052,      -9.784069219,      -5.320652501
          0,           0,         579,      -11.28920314,      -9.211150411,      -9.633130709,      -5.316988792
          0,           0,         580,      -11.27332287,      -9.180134592,      -9.764435021,      -5.300969466
          0,           0,         581,      -11.20456467,      -9.167324182,      -9.628144949,       -5.23201731
          0,           0,         582,      -11.18288381,      -9.166764089,      -9.579488983,      -5.210287038
          0,           0,         583,      -11.17896784,      -9.184006686,      -9.559011147,      -5.206359424
          0,           0,         584,      -11.18571859,      -9.205558639,      -9.566707847,      -5.213120682
          0,           0,         585,      -11.18803958,      -9.219014592,      -9.573247486,      -5.215447792
          0,           0,         586,      -11.18828831,      -9.226989012,      -9.574703484,      -5.215698457
          0,           0,         587,      -11.18955171,      -9.235711861,      -9.573001384,      -5.216965195
          0,           0,         588,      -11.19279878,      -9.244792194,      -9.573057316,      -5.220216662
          0,           0,         589,      -11.19825182,      -9.253088476,      -9.576626322,      -5.225673756
          0,           0,         590,      -11.20638701,       -9.26124993,      -9.583715661,      -5.233816563
          0,           0,         591,      -11.21662529,      -9.269014208,      -9.593407439,      -5.244065789
          0,           0,         592,      -11.22947874,      -9.277622695,      -9.605034692,      -5.256929145
          0,           0,         593,      -11.24330472,      -9.284943781,      -9.618718999,      -5.270765447
          0,           0,         594,       -11.2583124,      -9.291384527,      -9.634265921,      -5.285782135
          0,           0,         595,       -11.2752804,      -9.298039295,      -9.651978445,      -5.302760312
          0,           0,         596,      -11.29461135,      -9.305305812,      -9.671954819,      -5.322103959
          0,           0,         597,      -11.31596167,      -9.312587731,      -9.694362314,      -5.343468164
          0,           0,         598,      -11.34244794,      -9.324556752,      -9.719193986,      -5.369982229
          0,           0,         599,      -11.36465773,       -9.32834782,      -9.746641477,      -5.392201899
          0,           0,         600,      -11.39143964,       -9.33618667,      -9.776366823,      -5.419002425
          0,           0,         601,      -11.41812977,      -9.342360234,      -9.808707434,      -5.445704916
          0,           0,         602,      -11.44878171,      -9.351609739,      -9.843463732,      -5.476379265
          0,           0,         603,      -11.47703518,      -9.357615679,      -9.880933734,      -5.504646427
          0,           0,         604,      -11.51707871,      -9.372967236,      -9.920884115,         -5.544738
          0,           0,         605,      -11.56087881,      -9.390384426,      -9.963536629,      -5.588612929
          0,           0,         606,      -11.58956174,      -9.398546636,      -10.00757116,       -5.61732355
          0,           0,         607,      -11.68798233,      -9.466754012,      -10.01748668,      -5.716519823
          0,           0,         608,      -11.70424542,      -9.445126645,      -10.18107258,      -5.732539239
          0,           0,         609,       -11.7614636,      -9.491580574,      -10.15386779,      -5.790421862
          0,           0,         610,      -11.72334826,      -9.452371586,      -10.23049527,      -5.751577375
          0,           0,         611,      -11.79737695,      -9.504973402,      -10.16886427,      -5.826424855
          0,           0,         612,      -11.74901648,      -9.473762258,      -10.23459033,       -5.77723811
          0,           0,         613,      -11.80348824,      -9.520061315,      -10.18246549,      -5.832339371
          0,           0,         614,      -11.75604111,      -9.494916444,      -10.25148166,       -5.78416302
          0,           0,         615,       -11.8052849,      -9.545185325,      -10.17652727,      -5.833946216
          0,           0,         616,       -11.7720827,      -9.529180908,      -10.25118743,       -5.80020756
          0,           0,         617,      -11.78522379,      -9.571662238,      -10.14563584,      -5.813588261
          0,           0,         618,      -11.73735336,      -9.543299873,      -10.23637078,      -5.765228154
          0,           0,         619,      -11.74534296,      -9.589435748,      -10.10692066,      -5.773366083
          0,           0,         620,      -11.72511174,      -9.571253959,       -10.2162529,      -5.752902702
          0,           0,         621,      -11.72161269,       -9.61822232,      -10.07144788,      -5.749465468
          0,           0,         622,      -11.70755413,      -9.595472517,      -10.19609472,      -5.735263432
          0,           0,         623,      -11.63380363,      -9.579012557,      -10.06334574,      -5.661277325
          0,           0,         624,      -11.61168237,      -9.580202293,      -10.01315679,       -5.63909838
          0,           0,         625,      -11.60414094,      -9.593423353,       -9.99090603,      -5.631530962
          0,           0,         626,      -11.60842223,      -9.612551904,      -9.996290514,      -5.635815447
          0,           0,         627,      -11.61156496,      -9.629793332,      -10.00088569,         -5.638972
          0,           0,         628,      -11.61111736,       -9.63921664,      -10.00074676,      -5.638525251
          0,           0,         629,      -11.61105776,      -9.648006964,      -9.997717827,      -5.638465022
          0,           0,         630,      -11.61188008,      -9.655375603,      -9.996631235,      -5.639288465
          0,           0,         631,      -11.61662798,      -9.665468213,      -9.998829503,       -5.64404338
          0,           0,         632,      -11.62198484,      -9.672461854,      -10.00419025,      -5.649412735
          0,           0,         633,      -11.63094621,      -9.681231789,      -10.01211428,      -5.658384015
          0,           0,         634,      -11.64113393,      -9.688953148,      -10.02202486,      -5.668588428
          0,           0,         635,      -11.65394767,      -9.698471245,      -10.03397159,      -5.681410175
          0,           0,         636,      -11.66871264,      -9.708451408,      -10.04762037,       -5.69618448
          0,           0,         637,      -11.68388538,      -9.716358097,      -10.06318637,      -5.711356694
          0,           0,         638,      -11.70046794,      -9.724034693,      -10.08046161,      -5.727950917
          0,           0,         639,      -11.71871174,      -9.731164091,       -10.1002199,      -5.746207019
          0,           0,         640,       -11.7366074,      -9.734392819,      -10.12211703,      -5.764098166
          0,           0,         641,      -11.75869317,      -9.741673546,      -10.14634022,      -5.786200946
          0,           0,         642,      -11.77866319,      -9.742945068,      -10.17320913,      -5.806159334
          0,           0,         643,      -11.80354433,       -9.74897915,      -10.20243288,      -5.831054614
          0,           0,         644,      -11.83704742,      -9.763099576,      -10.23451747,      -5.864608309
          0,           0,         645,      -11.86306261,      -9.767174293,      -10.26945003,      -5.890623128
          0,           0,         646,      -11.89449775,      -9.777052134,      -10.30652437,      -5.922091004
          0,           0,         647,      -11.92931121,      -9.789531322,      -10.34563404,      -5.956955211
          0,           0,         648,       -11.9581549,       -9.79766956,      -10.38581926,      -5.985822359
          0,           0,         649,      -11.98982361,      -9.809525452,      -10.42636396,      -6.017523546
          0,           0,         650,      -12.01596008,      -9.819474694,      -10.46582579,      -6.043685978
