"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1604,      -11.83935776,      -9.973141691,      -11.09280152,      -5.841131489
          0,           0,        1605,        -11.804827,      -9.936214643,      -11.07813392,      -5.806602697
          0,           0,        1606,      -11.84385739,      -9.975232165,       -11.1020403,      -5.845628498
          0,           0,        1607,       -11.8337144,      -9.966720868,       -11.0982354,      -5.835490812
          0,           0,        1608,      -11.81988783,      -9.951355555,      -11.12278745,      -5.821661721
          0,           0,        1609,      -11.84531113,      -9.978483508,      -11.11226798,      -5.847083603
          0,           0,        1610,      -11.86692832,      -10.00062152,       -11.1577736,      -5.868705193
          0,           0,        1611,      -11.85897606,       -9.99230547,       -11.1273417,      -5.860755259
          0,           0,        1612,      -11.81779844,      -9.952586081,      -11.12521323,      -5.819568868
          0,           0,        1613,      -11.79594725,      -9.928642934,       -11.0871962,      -5.797720155
          0,           0,        1614,      -11.81930281,      -9.952573102,       -11.0922731,      -5.821079971
          0,           0,        1615,      -11.83931117,      -9.972797728,      -11.08672745,      -5.841084379
          0,           0,        1616,      -11.79325124,      -9.926172402,      -11.08208341,      -5.795024926
          0,           0,        1617,      -11.84491693,      -9.978166285,      -11.09278587,      -5.846692242
          0,           0,        1618,      -11.83675653,       -9.96968664,      -11.07461236,      -5.838530958
          0,           0,        1619,      -11.83685248,       -9.97088052,      -11.08282544,      -5.838621145
          0,           0,        1620,      -11.82448279,      -9.955314488,      -11.11769902,      -5.826259484
          0,           0,        1621,      -11.80808155,      -9.942603216,       -11.0640725,       -5.80985457
          0,           0,        1622,       -11.8456126,      -9.978628338,      -11.10048904,      -5.847388973
          0,           0,        1623,      -11.80385653,      -9.937806667,      -11.08267512,      -5.805632481
          0,           0,        1624,      -11.82073209,       -9.95687988,      -11.05338414,      -5.822503558
          0,           0,        1625,       -11.8351286,      -9.970870304,      -11.07603309,       -5.83690127
          0,           0,        1626,      -11.89858034,      -10.03151347,      -11.13154251,      -5.900355692
          0,           0,        1627,      -11.80721476,      -9.939526379,      -11.11802845,      -5.808992669
          0,           0,        1628,       -11.8094774,      -9.943275102,      -11.07585828,      -5.811251741
          0,           0,        1629,      -11.84565212,      -9.978329111,      -11.08734021,       -5.84742104
          0,           0,        1630,      -11.83928359,      -9.971410721,      -11.08334154,      -5.841063637
          0,           0,        1631,      -11.81632236,      -9.948631019,      -11.09322235,      -5.818095285
          0,           0,        1632,      -11.83206731,      -9.966209939,      -11.09939055,      -5.833839955
          0,           0,        1633,      -11.84678427,      -9.980843741,      -11.07231219,      -5.848559098
          0,           0,        1634,      -11.82146739,      -9.954268728,      -11.12069991,      -5.823244171
          0,           0,        1635,      -11.82771654,       -9.95833714,       -11.0864562,      -5.829490844
          0,           0,        1636,      -11.82872834,       -9.96309767,       -11.0901103,      -5.830502079
          0,           0,        1637,      -11.84971524,      -9.984684999,      -11.12032336,      -5.851492714
          0,           0,        1638,      -11.82289803,        -9.9568376,      -11.08844083,      -5.824672972
          0,           0,        1639,      -11.81513439,      -9.949944743,      -11.09428059,      -5.816905196
          0,           0,        1640,      -11.79752413,      -9.933052668,      -11.04502252,      -5.799297004
          0,           0,        1641,      -11.85905733,      -9.991966527,      -11.10743046,       -5.86083268
          0,           0,        1642,      -11.82433541,      -9.956686943,      -11.10608911,      -5.826108956
          0,           0,        1643,      -11.81522908,      -9.949265868,      -11.11029155,      -5.817003898
          0,           0,        1644,      -11.84456832,      -9.977694194,      -11.08005059,      -5.846341752
          0,           0,        1645,      -11.87778276,      -10.01047183,      -11.12230798,      -5.879554839
          0,           0,        1646,      -11.81085172,      -9.942724722,      -11.13771372,      -5.812626471
          0,           0,        1647,      -11.78635121,      -9.918559065,      -11.07338606,      -5.788125894
          0,           0,        1648,      -11.84410761,      -9.979125922,      -11.12019551,      -5.845882031
          0,           0,        1649,      -11.86233941,      -9.994174678,      -11.11172773,      -5.864115444
          0,           0,        1650,      -11.83197044,       -9.96754637,      -11.11231969,      -5.833742993
          0,           0,        1651,      -11.85998091,      -9.992346885,      -11.11581999,      -5.861753548
          0,           0,        1652,      -11.77731346,      -9.909129692,      -11.12025512,      -5.779090899
          0,           0,        1653,      -11.81028733,      -9.944289663,      -11.06132397,      -5.812057314
          0,           0,        1654,      -11.85065182,      -9.982534561,      -11.11699567,      -5.852423931
          0,           0,        1655,      -11.85112893,      -9.981470168,      -11.11166286,      -5.852904157
          0,           0,        1656,      -11.81748723,      -9.951873202,      -11.12085859,      -5.819262869
          0,           0,        1657,      -11.86243309,      -9.993938934,      -11.12799116,      -5.864208397
          0,           0,        1658,      -11.80823718,      -9.940477497,      -11.13632851,      -5.810011334
          0,           0,        1659,       -11.8369843,      -9.969295257,      -11.10834831,      -5.838755759
          0,           0,        1660,      -11.85133181,      -9.984312273,      -11.11571636,      -5.853108741
          0,           0,        1661,       -11.8321977,      -9.965392108,       -11.1015222,      -5.833975306
          0,           0,        1662,       -11.8058332,      -9.938977178,      -11.06159928,      -5.807603719
          0,           0,        1663,      -11.85500569,      -9.987092558,      -11.09985401,      -5.856782374
          0,           0,        1664,       -11.8259477,       -9.95951532,      -11.06903401,      -5.827723559
          0,           0,        1665,      -11.80389561,      -9.937579908,      -11.08418482,      -5.805670921
          0,           0,        1666,      -11.80199327,      -9.936388173,      -11.08688974,       -5.80376294
          0,           0,        1667,      -11.88730087,      -10.02175225,      -11.08351467,      -5.889076375
          0,           0,        1668,      -11.81000295,      -9.941399764,      -11.12003037,      -5.811777848
          0,           0,        1669,      -11.81974476,      -9.952774803,      -11.11308421,      -5.821516575
          0,           0,        1670,      -11.84181019,      -9.973909558,       -11.0880501,      -5.843585112
          0,           0,        1671,      -11.85367443,      -9.988340983,       -11.1121954,      -5.855451272
          0,           0,        1672,      -11.79540622,      -9.929226717,      -11.05287378,      -5.797180943
          0,           0,        1673,       -11.8352444,      -9.968278051,      -11.05532702,      -5.837014132
          0,           0,        1674,      -11.86145062,      -9.995319313,      -11.10429303,      -5.863223702
          0,           0,        1675,        -11.845414,      -9.977750026,      -11.12173766,      -5.847192811
          0,           0,        1676,      -11.81867158,       -9.95154149,      -11.07753324,      -5.820445567
          0,           0,        1677,      -11.80644283,       -9.94011238,      -11.10976241,      -5.808217113
          0,           0,        1678,      -11.81909368,      -9.951607785,      -11.10665106,      -5.820867482
          0,           0,        1679,      -11.84030495,      -9.973726665,      -11.10831588,      -5.842074442
          0,           0,        1680,      -11.81718551,      -9.949290001,      -11.10717863,       -5.81896307
          0,           0,        1681,      -11.82170297,      -9.954463964,      -11.08406213,      -5.823476864
          0,           0,        1682,      -11.83523405,      -9.969621598,       -11.0489735,      -5.837005958
          0,           0,        1683,      -11.88480455,      -10.01632777,      -11.11501747,      -5.886582944
          0,           0,        1684,       -11.7982572,      -9.931386823,      -11.08180599,      -5.800034573
          0,           0,        1685,      -11.80729873,      -9.941031388,      -11.06978331,      -5.809070185
          0,           0,        1686,      -11.84182099,      -9.975980028,      -11.09972407,      -5.843593497
          0,           0,        1687,      -11.83335057,      -9.965087079,      -11.14363339,      -5.835131663
          0,           0,        1688,      -11.84401038,       -9.97344625,      -11.11076399,      -5.845784254
          0,           0,        1689,      -11.83767743,      -9.972215513,      -11.08340708,      -5.839447942
          0,           0,        1690,      -11.82884881,      -9.959837305,      -11.12474857,      -5.830623686
          0,           0,        1691,       -11.8420956,      -9.976221014,      -11.09175337,      -5.843872799
          0,           0,        1692,      -11.81790799,       -9.95070329,      -11.09434157,      -5.819683291
          0,           0,        1693,      -11.82181602,      -9.955022761,      -11.07673278,      -5.823587693
          0,           0,        1694,      -11.84766551,      -9.980442798,      -11.07903298,      -5.849438948
          0,           0,        1695,      -11.81552915,      -9.948087565,      -11.07957873,      -5.817305527
          0,           0,        1696,      -11.80994512,      -9.940741298,      -11.09013594,      -5.811723721
          0,           0,        1697,      -11.82890516,      -9.963019647,      -11.07108115,      -5.830674572
          0,           0,        1698,      -11.83586861,      -9.967640925,      -11.10186291,       -5.83764386
          0,           0,        1699,       -11.8495691,      -9.982368565,      -11.11410315,      -5.851342736
          0,           0,        1700,      -11.82601081,      -9.959236464,      -11.09448777,       -5.82778553
          0,           0,        1701,      -11.83938682,       -9.97198117,      -11.08945647,      -5.841158171
          0,           0,        1702,      -11.81355176,      -9.946049314,       -11.0845026,      -5.815324601
          0,           0,        1703,      -11.80813533,      -9.942147835,       -11.0754736,      -5.809909925
          0,           0,        1704,      -11.82635362,      -9.958947234,      -11.04352966,      -5.828125792
          0,           0,        1705,      -11.82035929,      -9.955638218,      -11.06240203,      -5.822133708
          0,           0,        1706,       -11.8556098,      -9.986194033,      -11.11111712,      -5.857382326
          0,           0,        1707,      -11.85965478,      -9.992911184,      -11.10430546,      -5.861432581
          0,           0,        1708,      -11.79296765,      -9.924220203,      -11.09151424,      -5.794744319
          0,           0,        1709,      -11.83381998,       -9.96818483,      -11.11747758,      -5.835591937
          0,           0,        1710,      -11.84733407,      -9.980429844,      -11.13167539,       -5.84911074
          0,           0,        1711,      -11.86771069,      -10.00152578,      -11.11671232,      -5.869486998
          0,           0,        1712,      -11.82055426,      -9.953748963,      -11.12144945,      -5.822326354
          0,           0,        1713,      -11.81439145,      -9.947815868,      -11.10559834,      -5.816165816
          0,           0,        1714,      -11.83612631,      -9.970283288,      -11.11432591,      -5.837900873
          0,           0,        1715,      -11.82978795,      -9.962000245,      -11.11988747,      -5.831561547
          0,           0,        1716,      -11.83530206,       -9.96688257,      -11.10347335,      -5.837074175
          0,           0,        1717,      -11.81893348,      -9.953425306,      -11.08790409,      -5.820706404
          0,           0,        1718,      -11.82789644,      -9.958931694,      -11.11784324,       -5.82967287
          0,           0,        1719,       -11.8311389,      -9.963435149,      -11.09868967,      -5.832911458
          0,           0,        1720,      -11.83934102,      -9.972676735,      -11.07424034,      -5.841114681
          0,           0,        1721,      -11.81996897,      -9.951774858,      -11.11312613,      -5.821748164
          0,           0,        1722,      -11.80097231,      -9.934361256,      -11.09550034,      -5.802747139
          0,           0,        1723,       -11.8621886,      -9.995944131,      -11.06674385,       -5.86396046
          0,           0,        1724,      -11.89069928,      -10.02427602,      -11.14082312,      -5.892472577
          0,           0,        1725,      -11.74970768,      -9.882347122,      -11.12819912,      -5.751487235
          0,           0,        1726,      -11.86253532,      -9.995158786,      -11.08024587,      -5.864310746
          0,           0,        1727,      -11.81521902,      -9.950215088,       -11.0827243,      -5.816990842
          0,           0,        1728,      -11.83655284,      -9.969148626,      -11.08958637,      -5.838328394
          0,           0,        1729,      -11.82911197,      -9.961471443,      -11.09651506,       -5.83088241
          0,           0,        1730,      -11.83248998,      -9.964851927,      -11.14427937,      -5.834266255
          0,           0,        1731,      -11.83472298,      -9.969016056,      -11.09468413,      -5.836494874
          0,           0,        1732,      -11.85948698,      -9.990087297,      -11.13136942,      -5.861261575
          0,           0,        1733,        -11.823748,      -9.956693376,      -11.13160783,      -5.825523395
          0,           0,        1734,      -11.85191266,      -9.982998631,      -11.13274373,      -5.853689317
          0,           0,        1735,      -11.84004155,      -9.971329912,      -11.11285172,       -5.84181768
          0,           0,        1736,      -11.79135306,      -9.924331894,      -11.10141893,      -5.793126438
          0,           0,        1737,      -11.81797142,      -9.949731063,      -11.11604827,      -5.819751838
          0,           0,        1738,      -11.83975335,      -9.974904034,      -11.07049502,      -5.841525218
          0,           0,        1739,      -11.82505052,      -9.957805878,      -11.11026733,      -5.826822406
          0,           0,        1740,      -11.89201232,      -10.02301433,      -11.14575013,      -5.893785323
          0,           0,        1741,      -11.84530959,      -9.975435499,      -11.15301752,      -5.847082804
          0,           0,        1742,      -11.78449824,      -9.918109465,      -11.11224009,      -5.786274808
          0,           0,        1743,      -11.83170457,      -9.965858771,      -11.08629103,      -5.833477195
          0,           0,        1744,      -11.84710943,      -9.979461608,      -11.12307166,      -5.848886048
          0,           0,        1745,      -11.79814133,      -9.931350944,      -11.08555461,      -5.799920078
          0,           0,        1746,      -11.80753832,      -9.939676504,      -11.12484885,      -5.809312449
          0,           0,        1747,      -11.83400597,      -9.966895506,      -11.08310506,      -5.835778166
          0,           0,        1748,      -11.83377722,      -9.967597348,      -11.09374752,      -5.835552445
          0,           0,        1749,      -11.85725341,      -9.989052431,      -11.09239628,      -5.859027251
          0,           0,        1750,      -11.81808349,      -9.950947703,      -11.08063724,      -5.819858802
          0,           0,        1751,      -11.84574967,      -9.977067856,      -11.09378849,      -5.847523289
          0,           0,        1752,      -11.81239727,      -9.946348844,      -11.09034299,      -5.814167812
          0,           0,        1753,      -11.84437247,      -9.975577632,      -11.11900197,      -5.846147696
          0,           0,        1754,       -11.7991453,      -9.933097943,      -11.08882491,      -5.800922326
          0,           0,        1755,      -11.85359994,       -9.98864199,      -11.09611964,       -5.85537206
          0,           0,        1756,      -11.82618456,      -9.957432979,      -11.10467853,      -5.827958782
          0,           0,        1757,      -11.85148962,      -9.982584496,      -11.10144991,      -5.853264669
          0,           0,        1758,      -11.84918678,      -9.981536447,      -11.12934292,      -5.850965297
          0,           0,        1759,      -11.82430164,       -9.95689433,      -11.10496509,       -5.82607334
          0,           0,        1760,      -11.83942279,      -9.973715171,       -11.0979727,      -5.841196007
          0,           0,        1761,       -11.7951342,      -9.927563745,       -11.0805466,      -5.796913535
          0,           0,        1762,      -11.78768828,      -9.921620406,      -11.05588554,      -5.789458034
          0,           0,        1763,      -11.85634046,       -9.98803984,      -11.08268874,      -5.858111252
          0,           0,        1764,      -11.82610579,      -9.959608403,      -11.08322267,      -5.827880428
          0,           0,        1765,      -11.84667985,      -9.979428744,      -11.10986618,      -5.848452126
          0,           0,        1766,      -11.89257363,      -10.02438865,      -11.13576874,      -5.894343672
          0,           0,        1767,      -11.82754635,      -9.958785434,      -11.15664303,      -5.829322699
          0,           0,        1768,      -11.78950078,      -9.924060268,      -11.11401563,      -5.791278912
          0,           0,        1769,      -11.81249768,      -9.945600297,      -11.08661317,      -5.814273802
          0,           0,        1770,      -11.84967343,      -9.984195275,      -11.08252112,      -5.851445992
          0,           0,        1771,      -11.82647838,      -9.957247897,      -11.11553777,      -5.828252474
          0,           0,        1772,      -11.86123392,      -9.994936866,      -11.11202707,      -5.863006831
          0,           0,        1773,      -11.82114277,      -9.953504202,      -11.15115297,        -5.8229186
          0,           0,        1774,      -11.82012199,      -9.954220437,      -11.09933115,      -5.821898161
          0,           0,        1775,      -11.84002224,      -9.972435403,      -11.07789677,      -5.841796306
          0,           0,        1776,      -11.83718742,      -9.970856714,      -11.10134164,      -5.838959429
          0,           0,        1777,      -11.81201624,      -9.944862463,      -11.11505588,      -5.813790106
          0,           0,        1778,      -11.82419999,      -9.957420627,      -11.12403781,      -5.825968394
          0,           0,        1779,      -11.81937807,      -9.951620996,      -11.10705576,        -5.8211562
          0,           0,        1780,      -11.83093466,       -9.96489861,      -11.06265392,      -5.832708639
          0,           0,        1781,      -11.80966237,      -9.942395228,      -11.09274534,      -5.811437693
          0,           0,        1782,      -11.88016562,      -10.01654665,      -11.09623525,      -5.881938718
          0,           0,        1783,      -11.83115805,      -9.963948748,      -11.10609854,      -5.832933708
          0,           0,        1784,      -11.81071785,      -9.942715158,      -11.11205652,      -5.812493607
          0,           0,        1785,      -11.83982286,      -9.971155273,        -11.100466,       -5.84159754
          0,           0,        1786,      -11.83582338,      -9.970120709,      -11.09580031,      -5.837596247
          0,           0,        1787,      -11.80980115,      -9.943325152,      -11.10213089,      -5.811573105
          0,           0,        1788,      -11.85000728,      -9.982594978,      -11.09970441,      -5.851781212
          0,           0,        1789,      -11.80642844,      -9.940130411,      -11.10709741,      -5.808205714
          0,           0,        1790,      -11.87433197,      -10.00729598,      -11.09966944,      -5.876103448
          0,           0,        1791,      -11.88207645,      -10.01361166,      -11.14107455,      -5.883850463
          0,           0,        1792,      -11.79604408,      -9.929153261,      -11.14736127,      -5.797824331
          0,           0,        1793,      -11.79602058,      -9.927920601,      -11.10076315,      -5.797793087
          0,           0,        1794,      -11.85498018,      -9.989667732,      -11.09075777,      -5.856755061
          0,           0,        1795,      -11.84891402,      -9.981404198,      -11.09377841,      -5.850685595
          0,           0,        1796,      -11.81078752,      -9.942355809,      -11.13600477,      -5.812567128
          0,           0,        1797,      -11.77190703,      -9.903778974,      -11.07893138,      -5.773680454
          0,           0,        1798,      -11.90021009,      -10.03482399,      -11.08868298,      -5.901978337
          0,           0,        1799,      -11.86186959,      -9.994725509,      -11.09709176,      -5.863646241
          0,           0,        1800,      -11.77460402,      -9.909270093,      -11.09278408,      -5.776380714
          0,           0,        1801,      -11.81300889,      -9.949868977,      -11.03945064,      -5.814778289
          0,           0,        1802,      -11.88419079,      -10.01835062,      -11.09179266,      -5.885965088
          0,           0,        1803,       -11.8369456,      -9.970031961,      -11.11219278,      -5.838720581
          0,           0,        1804,       -11.7947386,      -9.926020336,      -11.13535009,      -5.796519553
          0,           0,        1805,      -11.86940709,      -10.00199577,      -11.10197518,      -5.871182359
          0,           0,        1806,      -11.82995361,      -9.963340813,      -11.10153342,      -5.831727164
          0,           0,        1807,       -11.8392531,      -9.971755402,      -11.14676683,      -5.841028752
          0,           0,        1808,       -11.8152156,       -9.94838627,      -11.09683044,      -5.816992274
          0,           0,        1809,      -11.84742483,      -9.980644382,      -11.11583822,      -5.849197469
          0,           0,        1810,      -11.82202714,      -9.955345328,      -11.09062831,      -5.823797989
          0,           0,        1811,      -11.87334968,      -10.00703855,      -11.09456413,        -5.8751235
          0,           0,        1812,      -11.78569419,      -9.917987933,      -11.09648539,      -5.787472004
          0,           0,        1813,      -11.78840568,      -9.922780063,      -11.09676947,      -5.790174607
          0,           0,        1814,      -11.85190252,      -9.987185594,      -11.07946049,       -5.85367445
          0,           0,        1815,      -11.89325321,      -10.02661303,      -11.14458426,      -5.895028921
          0,           0,        1816,      -11.78760234,      -9.919433221,      -11.10808807,      -5.789380722
          0,           0,        1817,      -11.81918048,      -9.954493731,      -11.06266528,      -5.820950215
          0,           0,        1818,      -11.84619084,      -9.981080722,      -11.09548519,      -5.847966192
          0,           0,        1819,       -11.8283449,      -9.963046274,      -11.07976689,      -5.830122636
          0,           0,        1820,      -11.82234876,      -9.954126952,      -11.10626126,      -5.824123201
          0,           0,        1821,      -11.86863864,      -10.00022192,      -11.11549276,      -5.870413128
          0,           0,        1822,      -11.79485505,      -9.927504157,      -11.12031343,      -5.796630089
          0,           0,        1823,      -11.81912836,      -9.951711339,      -11.10091637,      -5.820902268
          0,           0,        1824,      -11.84624349,      -9.981363303,      -11.10520078,      -5.848016481
          0,           0,        1825,      -11.81127932,      -9.944854162,       -11.1091389,      -5.813053336
          0,           0,        1826,       -11.8637505,      -9.997080952,      -11.09816474,      -5.865523775
          0,           0,        1827,      -11.81509146,      -9.950160693,       -11.0711071,      -5.816867386
          0,           0,        1828,      -11.84803704,      -9.980683186,      -11.10100729,      -5.849814112
          0,           0,        1829,      -11.83948317,      -9.973461969,      -11.08017132,      -5.841253813
          0,           0,        1830,      -11.81905807,      -9.951051479,      -11.10516787,      -5.820833115
          0,           0,        1831,      -11.79497685,      -9.927971178,      -11.08258366,      -5.796750834
          0,           0,        1832,       -11.8221098,      -9.957216002,      -11.07965872,      -5.823883096
          0,           0,        1833,      -11.80594018,      -9.940215836,       -11.0867244,      -5.807716188
          0,           0,        1834,       -11.8384318,      -9.970636142,      -11.08554701,        -5.8402076
          0,           0,        1835,      -11.85846859,      -9.993488606,      -11.12059673,      -5.860238705
          0,           0,        1836,      -11.80848764,      -9.942799146,      -11.11749747,      -5.810261018
          0,           0,        1837,      -11.87310301,      -10.00865835,      -11.10468148,      -5.874875007
          0,           0,        1838,      -11.81678355,       -9.94925955,      -11.12685276,      -5.818560159
          0,           0,        1839,      -11.84746079,      -9.980721488,      -11.10795886,      -5.849232273
          0,           0,        1840,      -11.86889669,      -10.00246297,      -11.11997891,      -5.870667283
          0,           0,        1841,      -11.81305896,      -9.946024861,      -11.14958981,      -5.814834767
          0,           0,        1842,         -11.80728,      -9.940293235,      -11.09755814,      -5.809054453
          0,           0,        1843,      -11.87287223,      -10.00661861,      -11.11445473,      -5.874646498
          0,           0,        1844,      -11.83056123,      -9.962842513,      -11.14728154,      -5.832335424
          0,           0,        1845,      -11.81737613,      -9.950286639,      -11.11350246,      -5.819153971
          0,           0,        1846,      -11.80362942,      -9.935087581,       -11.0907821,       -5.80540303
          0,           0,        1847,      -11.82837284,      -9.961192409,      -11.09229359,      -5.830147032
          0,           0,        1848,      -11.81412776,      -9.947926774,      -11.09256108,      -5.815898723
          0,           0,        1849,      -11.84467342,      -9.979264636,      -11.11049346,      -5.846445843
          0,           0,        1850,      -11.81797863,      -9.952058484,      -11.09689039,      -5.819755308
          0,           0,        1851,      -11.81881673,      -9.951678636,      -11.09541206,      -5.820591422
          0,           0,        1852,      -11.85421645,      -9.985972785,      -11.08243171,      -5.855984469
          0,           0,        1853,      -11.83260549,      -9.965058685,      -11.08035037,      -5.834381624
          0,           0,        1854,       -11.8184055,      -9.951365465,      -11.10275331,      -5.820179609
          0,           0,        1855,      -11.81550344,       -9.94801587,      -11.10127373,      -5.817279487
          0,           0,        1856,      -11.87031427,      -10.00390464,      -11.11843255,      -5.872087196
          0,           0,        1857,      -11.82835054,      -9.959808659,      -11.11665266,      -5.830125289
          0,           0,        1858,      -11.82498495,      -9.955747243,       -11.1195797,      -5.826758928
          0,           0,        1859,      -11.82192209,      -9.955472753,      -11.13156766,      -5.823697666
          0,           0,        1860,      -11.86295401,       -9.99559057,      -11.13432686,      -5.864727261
          0,           0,        1861,      -11.81155881,      -9.944074046,      -11.13515763,      -5.813332705
          0,           0,        1862,      -11.82845671,      -9.961845266,        -11.089801,      -5.830229468
          0,           0,        1863,      -11.84228001,      -9.975323885,      -11.09784879,      -5.844058444
          0,           0,        1864,      -11.80797197,      -9.943490233,      -11.10564444,       -5.80974219
          0,           0,        1865,      -11.86465898,      -9.997626167,      -11.10547912,      -5.866431013
          0,           0,        1866,      -11.82075725,      -9.953066497,      -11.12056498,      -5.822533817
          0,           0,        1867,      -11.83146001,      -9.964821973,      -11.08962047,      -5.833235037
          0,           0,        1868,      -11.81991093,      -9.953789409,      -11.10181898,      -5.821684789
          0,           0,        1869,      -11.82997406,      -9.962400747,      -11.09136325,      -5.831750709
          0,           0,        1870,      -11.82463432,      -9.957719551,      -11.11592729,      -5.826411438
          0,           0,        1871,        -11.788744,      -9.922524336,      -11.10712574,       -5.79051733
          0,           0,        1872,      -11.87014037,       -10.0041377,      -11.09004942,       -5.87191247
          0,           0,        1873,      -11.83891357,      -9.970295125,      -11.15898662,      -5.840692581
          0,           0,        1874,      -11.82846661,      -9.963138434,      -11.13685026,      -5.830240223
          0,           0,        1875,      -11.88570902,       -10.0168485,      -11.11244324,      -5.887482523
          0,           0,        1876,      -11.85092184,      -9.982906561,      -11.12670779,      -5.852695162
          0,           0,        1877,      -11.76535835,      -9.897465315,      -11.09082383,      -5.767134706
          0,           0,        1878,      -11.83521325,      -9.968601745,      -11.09144688,      -5.836988463
          0,           0,        1879,       -11.8410379,      -9.973187888,      -11.11055837,      -5.842809246
          0,           0,        1880,      -11.81422838,       -9.94594132,      -11.10872132,      -5.816004992
          0,           0,        1881,      -11.87909192,      -10.01313057,      -11.13556373,      -5.880864137
          0,           0,        1882,      -11.81730799,      -9.949271487,      -11.10616967,       -5.81908547
          0,           0,        1883,      -11.79012028,      -9.922586424,      -11.11864736,      -5.791892263
          0,           0,        1884,       -11.8191692,      -9.950534615,      -11.12402677,      -5.820941934
          0,           0,        1885,      -11.83636411,      -9.969417236,      -11.08148832,      -5.838140474
          0,           0,        1886,      -11.84822468,      -9.982024783,      -11.09674163,      -5.849996076
          0,           0,        1887,      -11.81089897,      -9.944562643,      -11.14746239,      -5.812675167
          0,           0,        1888,       -11.8543502,       -9.99013056,      -11.06971007,      -5.856122835
          0,           0,        1889,      -11.79425912,      -9.927672038,      -11.08497323,      -5.796033167
          0,           0,        1890,      -11.86440797,      -9.996350229,      -11.08146832,      -5.866182184
          0,           0,        1891,      -11.82765473,      -9.959526586,      -11.10977804,      -5.829428436
          0,           0,        1892,      -11.83398424,      -9.968048265,      -11.09486038,       -5.83575801
          0,           0,        1893,      -11.85977115,      -9.990346601,      -11.14734917,      -5.861545657
          0,           0,        1894,      -11.83066554,       -9.96174251,      -11.13950056,      -5.832439579
          0,           0,        1895,      -11.80419718,      -9.936046012,      -11.09068446,      -5.805973712
          0,           0,        1896,      -11.81984857,      -9.951761657,      -11.09563066,      -5.821622444
          0,           0,        1897,      -11.86135314,      -9.991362732,       -11.1168084,      -5.863126362
          0,           0,        1898,       -11.8592328,      -9.993135696,      -11.11254381,      -5.861009307
          0,           0,        1899,      -11.82911427,      -9.963082312,      -11.12866653,      -5.830889056
          0,           0,        1900,      -11.82641323,      -9.961593125,      -11.09784766,      -5.828188417
          0,           0,        1901,      -11.81402844,      -9.947062274,        -11.069327,      -5.815802439
          0,           0,        1902,      -11.80806431,      -9.942069872,      -11.06897907,       -5.80983726
          0,           0,        1903,      -11.80743792,      -9.940908456,      -11.06594391,      -5.809210851
          0,           0,        1904,      -11.85030837,      -9.980570585,      -11.09018525,      -5.852082138
          0,           0,        1905,      -11.84941238,       -9.98259407,      -11.09096414,      -5.851183748
          0,           0,        1906,      -11.83182415,      -9.965343539,      -11.08389353,      -5.833599941
          0,           0,        1907,      -11.79636731,      -9.928967993,      -11.08879304,      -5.798142711
          0,           0,        1908,      -11.85067982,      -9.984302986,      -11.06818236,      -5.852452773
          0,           0,        1909,      -11.83323251,      -9.965903349,       -11.0815212,       -5.83500527
          0,           0,        1910,      -11.86448752,      -9.997155673,      -11.12459825,      -5.866262415
          0,           0,        1911,      -11.82215942,      -9.954953358,      -11.09380337,       -5.82393508
          0,           0,        1912,      -11.79572405,      -9.928827752,      -11.10681504,      -5.797498671
          0,           0,        1913,      -11.84466534,      -9.978919305,      -11.09535535,      -5.846433206
          0,           0,        1914,      -11.84129081,      -9.974713287,      -11.10180577,      -5.843063834
          0,           0,        1915,      -11.80288351,      -9.934867174,       -11.1037341,      -5.804657633
          0,           0,        1916,      -11.84797703,      -9.979022332,      -11.11484241,       -5.84975128
          0,           0,        1917,      -11.85059939,      -9.983706435,      -11.11244255,      -5.852373611
          0,           0,        1918,      -11.82629501,      -9.959369927,      -11.12704247,      -5.828069977
          0,           0,        1919,      -11.80938859,      -9.942410199,      -11.08333743,      -5.811163286
          0,           0,        1920,      -11.83271405,       -9.96330514,      -11.10734536,      -5.834490393
          0,           0,        1921,      -11.84470059,      -9.980153978,      -11.11862211,      -5.846475088
          0,           0,        1922,      -11.83720719,      -9.968557053,      -11.14581178,      -5.838981291
          0,           0,        1923,      -11.78721249,       -9.91801926,      -11.10886397,      -5.788987393
          0,           0,        1924,      -11.86243251,      -9.996970063,      -11.09247127,      -5.864205634
          0,           0,        1925,      -11.84514288,      -9.979846914,      -11.11194112,      -5.846917171
          0,           0,        1926,        -11.840012,      -9.972284689,      -11.12181727,      -5.841784838
          0,           0,        1927,      -11.85402061,      -9.987492832,      -11.10768203,      -5.855794392
          0,           0,        1928,      -11.82506672,      -9.956812409,      -11.13793524,      -5.826843661
          0,           0,        1929,      -11.77576641,      -9.910095238,      -11.09720636,      -5.777539245
          0,           0,        1930,       -11.8492707,      -9.982593508,      -11.08263251,      -5.851042671
          0,           0,        1931,      -11.84485926,      -9.975369416,      -11.12020836,      -5.846635632
          0,           0,        1932,      -11.81608638,      -9.951126116,      -11.07786699,      -5.817859686
          0,           0,        1933,      -11.82451669,      -9.955815112,      -11.10430402,       -5.82629554
          0,           0,        1934,      -11.82989647,      -9.962763063,      -11.07809653,      -5.831671747
