x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
54.4443;10.919;0.0255078;0.0101988;0.97875;2.701;0.00179647;0.00200921
54.7631;10.919;0.0245504;0.00921992;0.975798;2.49369;0.00192704;0.00225861
55.0819;10.919;0.0234223;0.00803116;0.976438;2.15362;0.00208993;0.00257788
55.4006;10.919;0.0221654;0.00681294;0.974563;2.13138;0.00249026;0.0027372
55.7194;10.919;0.0209614;0.00578749;0.973389;1.99276;0.00280572;0.00236725
56.0381;10.919;0.02004;0.005104;0.972691;2.00561;0.00325959;0.00188502
56.3569;10.919;0.0195957;0.00476292;0.970878;2.14179;0.00365502;0.00170285
56.6757;10.919;0.0196982;0.00462983;0.97314;100;0.00318324;0.00168817
56.9944;10.919;0.0202422;0.00450594;0.975182;100;0.00230382;0.00157388
57.3132;10.919;0.0209823;0.0042041;0.979167;100;0.00160209;0.00154669
57.6319;10.919;0.0216555;0.00362665;0.983387;100;0.00132684;0.00157105
57.9507;10.919;0.0220894;0.00280137;0.983009;100;0.00131533;0.00174442
58.2694;10.919;0.0222432;0.00185623;0.984197;100;0.00143252;0.00167599
58.5882;10.919;0.0221897;0.00097434;0.978454;100;0.00142938;0.00173784
58.907;10.919;0.022053;0.000350741;0.97995;100;0.00160769;0.00201735
59.2257;10.919;0.021921;0.000126287;0.977518;100;0.00168325;0.00222185
59.5445;10.919;0.0218156;0.000320393;0.980092;100;0.00169657;0.00223621
59.8632;10.919;0.0217308;0.000825122;0.97775;100;0.00173408;0.00234732
60.182;10.919;0.0216892;0.00144955;0.974921;100;0.00208979;0.00252977
60.5008;10.919;0.0217678;0.0020154;0.970295;100;0.00235132;0.00270238
60.8195;10.919;0.0220243;0.00241398;0.963392;100;0.00297429;0.00259313
61.1383;10.919;0.0223784;0.00260476;0.958388;2.5871;0.00348745;0.00288929
61.457;10.919;0.0228691;0.00268441;0.944278;2.57467;0.00408458;0.00400532
61.7758;10.919;0.0234398;0.00272859;0.928346;2.55764;0.00480104;0.00551394
62.0946;10.919;0.024914;0.00226612;0.911578;2.50329;0.00590145;0.00726101
-30.3456;10.6002;0.0237015;0.00329861;0.981968;2.07219;0.0016144;0.00126777
-30.0269;10.6002;0.0239809;0.00323061;0.978915;100;0.00158515;0.00117307
-29.7081;10.6002;0.0241666;0.00301611;0.977035;100;0.00142233;0.00118737
-29.3893;10.6002;0.0243813;0.00288724;0.979705;100;0.00121615;0.00119466
-29.0706;10.6002;0.0246458;0.00277098;0.982767;100;0.000965303;0.00117289
-28.7518;10.6002;0.0249398;0.00269837;0.98545;100;0.000896752;0.00114051
-28.4331;10.6002;0.0252457;0.00268806;0.986029;100;0.000926444;0.00114016
-28.1143;10.6002;0.0255664;0.00273465;0.985329;100;0.000997408;0.00117547
-27.7955;10.6002;0.0259159;0.00281425;0.98507;100;0.00102136;0.00116166
-27.4768;10.6002;0.0263171;0.00290478;0.985733;100;0.00101952;0.00111566
-27.158;10.6002;0.0267775;0.0030136;0.986142;100;0.00104367;0.00109499
-26.8393;10.6002;0.0272569;0.00318889;0.985961;100;0.00110405;0.00107576
-26.5205;10.6002;0.0276888;0.00350723;0.9853;100;0.00115651;0.00104662
