x,ux
-5.53851057895366,0.0539214713549872
-5.498665179105072,0.0548243153566226
-5.458819779256484,0.0558328859379872
-5.4189743794078975,0.0568296541014449
-5.37912897955931,0.0578953035460286
-5.339283579710722,0.0592090685759145
-5.299438179862134,0.0606349203576105
-5.259592780013548,0.0618560591472731
-5.21974738016496,0.062482034978358
-5.179901980316372,0.0625497002743813
-5.1400565804677845,0.0626853989869179
-5.100211180619198,0.0628228243033017
-5.06036578077061,0.0639042126800656
-5.020520380922022,0.0664512882254967
-4.9806749810734345,0.0710259025562744
-4.940829581224848,0.0764007039588514
-4.90098418137626,0.081347464355417
-4.861138781527672,0.0845257739175143
-4.821293381679085,0.0855931000915562
-4.781447981830498,0.0863750497617845
-4.74160258198191,0.0865891533887718
-4.701757182133322,0.0867295189191346
-4.661911782284735,0.0869019418067584
-4.622066382436148,0.0876422392372739
-4.58222098258756,0.0886364970564861
-4.5423755827389725,0.0895359982865742
-4.502530182890385,0.091242547879403
-4.462684783041798,0.091242547879403
-4.42283938319321,0.0896874691808837
-4.382993983344623,0.0887212027687449
-4.343148583496035,0.0863350647516463
-4.303303183647448,0.0836616170044182
-4.26345778379886,0.0817892754427293
-4.223612383950273,0.0795772560424798
-4.183766984101685,0.0776676274375996
-4.143921584253098,0.0758375651079421
-4.10407618440451,0.0739020730699182
-4.064230784555923,0.0721087182905515
-4.024385384707335,0.0694911726084597
-3.984539984858748,0.0660721122458332
-3.944694585010161,0.0619908411210408
-3.9048491851615728,0.0581327151374669
-3.8650037853129855,0.0559951154504914
-3.825158385464398,0.0541893360108409
-3.7853129856158105,0.0531762209226516
-3.745467585767223,0.053166250794797
-3.705622185918636,0.0531817771670813
-3.665776786070048,0.0531974923495525
-3.6259313862214606,0.0532383038495652
-3.586085986372873,0.0532792554728613
-3.5462405865242856,0.0532340063397146
-3.506395186675698,0.0528713031582406
-3.4665497868271107,0.0523976318362524
-3.426704386978523,0.0521893338256397
-3.386858987129936,0.0522079725972935
-3.347013587281348,0.0523797126807824
-3.3071681874327608,0.0530993063024431
-3.267322787584173,0.0543867566547137
-3.227477387735586,0.0560076790465731
-3.187631987886998,0.0583644766731248
-3.147786588038411,0.0605550928355883
-3.107941188189823,0.0632193185707965
-3.068095788341236,0.0661593686768428
-3.028250388492648,0.0690525154825078
-2.988404988644061,0.0718465523773818
-2.948559588795473,0.0747517022859952
-2.908714188946886,0.0779513509616641
-2.8688687890982982,0.0822489178115881
-2.829023389249711,0.0877699319228934
-2.789177989401124,0.0941697755175391
-2.749332589552536,0.1006562580507595
-2.7094871897039488,0.1063039483601374
-2.669641789855361,0.1104143675028335
